2025-10-23T09:40:23.658156,29.51,16.67
2025-10-23T09:40:32.947948,26.08,16.67
2025-10-23T09:40:34.677897,25.43,16.67
2025-10-23T09:56:54.978880,14.93,16.67
2025-10-23T09:58:09.471513,13.87,16.67
2025-10-23T09:58:47.809782,15.01,16.67
2025-10-23T10:06:04.594303,14.66,16.67
2025-10-23T10:06:06.639308,13.13,16.67
2025-10-23T10:06:09.361836,13.63,16.67
